 # I XP T DE ATW ATP BT
    14    0.31250   33.55541    0.00100    0.00050    0.00100    0.00012
    15    0.33750   33.34830    0.00100    0.00050    0.00100    0.00012
    16    0.36250   33.12579    0.00100    0.00050    0.00100    0.00012
    17    0.38750   32.88802    0.00100    0.00050    0.00100    0.00012
    18    0.41250   32.63512    0.00100    0.00050    0.00100    0.00012
    19    0.43750   32.36721    0.00100    0.00050    0.00100    0.00012
    20    0.46250   32.08438    0.00100    0.00050    0.00100    0.00011
    21    0.48750   31.78681    0.00100    0.00050    0.00100    0.00011
    22    0.51250   31.47459    0.00100    0.00050    0.00100    0.00011
    23    0.53750   31.14791    0.00100    0.00050    0.00100    0.00011
    24    0.56250   30.80688    0.00100    0.00050    0.00100    0.00011
    25    0.58750   30.45167    0.00100    0.00050    0.00100    0.00011
    26    0.61250   30.08243    0.00100    0.00050    0.00100    0.00011
    27    0.63750   29.69934    0.00100    0.00050    0.00100    0.00011
    28    0.66250   29.30254    0.00100    0.00050    0.00100    0.00010
    29    0.68750   28.89222    0.00100    0.00050    0.00100    0.00010
    30    0.71250   28.46854    0.00100    0.00050    0.00100    0.00010
    31    0.73750   28.03169    0.00100    0.00050    0.00100    0.00010
    32    0.76250   27.58183    0.00100    0.00050    0.00100    0.00010
    33    0.78750   27.11911    0.00100    0.00050    0.00100    0.00010
    34    0.81250   26.64371    0.00100    0.00050    0.00100    0.00010
    35    0.83750   26.15578    0.00100    0.00050    0.00100    0.00009
    36    0.86250   25.65547    0.00100    0.00050    0.00100    0.00009
    37    0.88750   25.14287    0.00100    0.00050    0.00100    0.00009
    38    0.91250   24.61810    0.00100    0.00050    0.00100    0.00009
    39    0.93750   24.08122    0.00100    0.00050    0.00100    0.00009
    40    0.96250   23.53226    0.00100    0.00050    0.00100    0.00008
    41    0.98750   22.97121    0.00200    0.00050    0.00150    0.00008
    42    1.00000   22.68761    0.00000    0.00200    0.00203    0.00000
     1    0.00000   30.30298    0.00200    0.00000    1.00000    0.00000
     2    0.01250   30.30298    0.00100    0.00100    0.00150    0.00011
     3    0.03750   30.28243    0.00100    0.00050    0.00100    0.00011
     4    0.06250   30.24992    0.00100    0.00050    0.00100    0.00011
     5    0.08750   30.20499    0.00100    0.00050    0.00100    0.00011
     6    0.11250   30.14722    0.00100    0.00050    0.00100    0.00011
     7    0.13750   30.07634    0.00100    0.00050    0.00100    0.00011
     8    0.16250   29.99213    0.00100    0.00050    0.00100    0.00011
     9    0.18750   29.89443    0.00100    0.00050    0.00100    0.00011
    10    0.21250   29.78318    0.00100    0.00050    0.00100    0.00011
    11    0.23750   29.65830    0.00100    0.00050    0.00100    0.00011
    12    0.26250   29.51980    0.00100    0.00050    0.00100    0.00011
    13    0.28750   29.36765    0.00100    0.00050    0.00100    0.00010
    14    0.31250   29.20190    0.00100    0.00050    0.00100    0.00010
    15    0.33750   29.02260    0.00100    0.00050    0.00100    0.00010
    16    0.36250   28.82982    0.00100    0.00050    0.00100    0.00010
    17    0.38750   28.62364    0.00100    0.00050    0.00100    0.00010
    18    0.41250   28.40414    0.00100    0.00050    0.00100    0.00010
    19    0.43750   28.17142    0.00100    0.00050    0.00100    0.00010
    20    0.46250   27.92561    0.00100    0.00050    0.00100    0.00010
    21    0.48750   27.66681    0.00100    0.00050    0.00100    0.00010
    22    0.51250   27.39515    0.00100    0.00050    0.00100    0.00010
    23    0.53750   27.11073    0.00100    0.00050    0.00100    0.00010
    24    0.56250   26.81373    0.00100    0.00050    0.00100    0.00010
    25    0.58750   26.50425    0.00100    0.00050    0.00100    0.00009
    26    0.61250   26.18247    0.00100    0.00050    0.00100    0.00009
    27    0.63750   25.84852    0.00100    0.00050    0.00100    0.00009
    28    0.66250   25.50257    0.00100    0.00050    0.00100    0.00009
    29    0.68750   25.14479    0.00100    0.00050    0.00100    0.00009
    30    0.71250   24.77536    0.00100    0.00050    0.00100    0.00009
    31    0.73750   24.39447    0.00100    0.00050    0.00100    0.00009
    32    0.76250   24.00231    0.00100    0.00050    0.00100    0.00009
    33    0.78750   23.59912    0.00100    0.00050    0.00100    0.00008
    34    0.81250   23.18512    0.00100    0.00050    0.00100    0.00008
    35    0.83750   22.76057    0.00100    0.00050    0.00100    0.00008
    36    0.86250   22.32575    0.00100    0.00050    0.00100    0.00008
    37    0.88750   21.88100    0.00100    0.00050    0.00100    0.00008
    38    0.91250   21.42665    0.00100    0.00050    0.00100    0.00008
    39    0.93750   20.96312    0.00100    0.00050    0.00100    0.00007
    40    0.96250   20.49086    0.00100    0.00050    0.00100    0.00007
    41    0.98750   20.01040    0.00200    0.00050    0.00150    0.00007
    42    1.00000   19.76335    0.00000    0.00200    0.00203    0.00000
     1    0.00000   26.35035    0.00200    0.00000    1.00000    0.00000
     2    0.01250   26.35035    0.00100    0.00100    0.00150    0.00009
     3    0.03750   26.34453    0.00100    0.00050    0.00100    0.00010
     4    0.06250   26.32438    0.00100    0.00050    0.00100    0.00009
     5    0.08750   26.29046    0.00100    0.00050    0.00100    0.00009
     6    0.11250   26.24326    0.00100    0.00050    0.00100    0.00009
     7    0.13750   26.18312    0.00100    0.00050    0.00100    0.00009
     8    0.16250   26.11032    0.00100    0.00050    0.00100    0.00009
     9    0.18750   26.02510    0.00100    0.00050    0.00100    0.00009
    10    0.21250   25.92762    0.00100    0.00050    0.00100    0.00009
    11    0.23750   25.81803    0.00100    0.00050    0.00100    0.00009
    12    0.26250   25.69645    0.00100    0.00050    0.00100    0.00009
    13    0.28750   25.56300    0.00100    0.00050    0.00100    0.00009
    14    0.31250   25.41775    0.00100    0.00050    0.00100    0.00009
    15    0.33750   25.26080    0.00100    0.00050    0.00100    0.00009
    16    0.36250   25.09223    0.00100    0.00050    0.00100    0.00009
    17    0.38750   24.91212    0.00100    0.00050    0.00100    0.00009
    18    0.41250   24.72057    0.00100    0.00050    0.00100    0.00009
    19    0.43750   24.51766    0.00100    0.00050    0.00100    0.00009
    20    0.46250   24.30346    0.00100    0.00050    0.00100    0.00009
    21    0.48750   24.07808    0.00100    0.00050    0.00100    0.00009
    22    0.51250   23.84160    0.00100    0.00050    0.00100    0.00009
    23    0.53750   23.59417    0.00100    0.00050    0.00100    0.00008
    24    0.56250   23.33587    0.00100    0.00050    0.00100    0.00008
    25    0.58750   23.06683    0.00100    0.00050    0.00100    0.00008
    26    0.61250   22.78716    0.00100    0.00050    0.00100    0.00008
    27    0.63750   22.49700    0.00100    0.00050    0.00100    0.00008
    28    0.66250   22.19646    0.00100    0.00050    0.00100    0.00008
    29    0.68750   21.88571    0.00100    0.00050    0.00100    0.00008
    30    0.71250   21.56486    0.00100    0.00050    0.00100    0.00008
    31    0.73750   21.23405    0.00100    0.00050    0.00100    0.00008
    32    0.76250   20.89341    0.00100    0.00050    0.00100    0.00007
    33    0.78750   20.54306    0.00100    0.00050    0.00100    0.00007
    34    0.81250   20.18312    0.00100    0.00050    0.00100    0.00007
    35    0.83750   19.81370    0.00100    0.00050    0.00100    0.00007
    36    0.86250   19.43488    0.00100    0.00050    0.00100    0.00007
    37    0.88750   19.04671    0.00100    0.00050    0.00100    0.00007
    38    0.91250   18.64923    0.00100    0.00050    0.00100    0.00007
    39    0.93750   18.24239    0.00100    0.00050    0.00100    0.00007
    40    0.96250   17.82612    0.00100    0.00050    0.00100    0.00006
    41    0.98750   17.40028    0.00200    0.00050    0.00150    0.00006
    42    1.00000   17.18546    0.00000    0.00200    0.00203    0.00000
     1    0.00000   22.95567    0.00200    0.00000    1.00000    0.00000
     2    0.01250   22.95567    0.00100    0.00100    0.00150    0.00009
